#Feature ID,Domain,Phylum ,Class,Order,Family,Genus,Species,Strain
ed4897364210960229ae8b3074c5a6ed,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,,ed4897364210960229ae8b3074c5a6ed
5d2c9452d990a7f54133f647bd0461da,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,,,5d2c9452d990a7f54133f647bd0461da
2c708ac3c43caa38afb4d3a2c2627a79,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,2c708ac3c43caa38afb4d3a2c2627a79
0e2e91fba1ca9ed7de2d11ea4786c914,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,0e2e91fba1ca9ed7de2d11ea4786c914
3e6e38c8c286c2f11439a435e2dfe3aa,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Hemiselmis virescens,Hemiselmis virescens,Hemiselmis virescens,3e6e38c8c286c2f11439a435e2dfe3aa
2956c7ae801953a540aef6908540a248,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,,2956c7ae801953a540aef6908540a248
6267512d7ea98a0da430e5a6f96698e6,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,,,6267512d7ea98a0da430e5a6f96698e6
e416d0916760d2fc17b616e2ac3ad855,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,,e416d0916760d2fc17b616e2ac3ad855
1a56ad3ec2b87cfbeaba8976be08b4b9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,uncultured,,1a56ad3ec2b87cfbeaba8976be08b4b9
94fc0ac52e20738d0729db380bee50c0,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,metagenome,94fc0ac52e20738d0729db380bee50c0
4ddd44b0c053adb5104dae87ab4cd0c0,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,4ddd44b0c053adb5104dae87ab4cd0c0
65d6257bb5fbf7cb975c10b64eca3829,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,65d6257bb5fbf7cb975c10b64eca3829
ed69b64a4b1814ef4240d4eb0bcd2886,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Spirosomaceae,Emticicia,,ed69b64a4b1814ef4240d4eb0bcd2886
159670de120f961b11597b22ba56ea62,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,,159670de120f961b11597b22ba56ea62
f9117bde133ad80998f6d4424a51f659,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,,f9117bde133ad80998f6d4424a51f659
d3c9269fe28e813aaf1699129a50df80,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Methylomonas,,d3c9269fe28e813aaf1699129a50df80
864267f12bedace19272af56224498c7,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Neisseriaceae,uncultured,,864267f12bedace19272af56224498c7
4b44738b81a28c54231860ab126ec6a9,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,4b44738b81a28c54231860ab126ec6a9
2ade5940a60a27c300efb4f8d7473a2f,Bacteria,,,,,,,2ade5940a60a27c300efb4f8d7473a2f
bed4b97befcaae2e9568b2b8e51b6bac,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Clade III,,,bed4b97befcaae2e9568b2b8e51b6bac
b8528a4926ad27de5d4d82840167aff8,Bacteria,Proteobacteria,Gammaproteobacteria,JG36-TzT-191,uncultured bacterium,uncultured bacterium,uncultured bacterium,b8528a4926ad27de5d4d82840167aff8
9a7d061d8a062a3303fcfeb2b5f4a74e,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,,9a7d061d8a062a3303fcfeb2b5f4a74e
fce55029668b66a167e5aa2ec15d059b,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,,,fce55029668b66a167e5aa2ec15d059b
b632a177daad11d134247ee04ab8b120,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,,b632a177daad11d134247ee04ab8b120
49ab3d80ad7c93084ddedfcd68367a6e,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,,49ab3d80ad7c93084ddedfcd68367a6e
05db77031ac7b75505568ae4b819521d,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,05db77031ac7b75505568ae4b819521d
138582e560f2b6967ebb55b6e0838cd0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,,138582e560f2b6967ebb55b6e0838cd0
d4c36f4a3c357e908cb65d5fd539d8e6,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Chaetoceros affinis,Chaetoceros affinis,Chaetoceros affinis,d4c36f4a3c357e908cb65d5fd539d8e6
4ef19fc863b7ff2cd97e5007547ddf7a,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,,4ef19fc863b7ff2cd97e5007547ddf7a
d3a5ff055babaeeea425e69e726c5255,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,,,d3a5ff055babaeeea425e69e726c5255
d4cc0a095dd016823ef8c5ad567c91fd,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,,d4cc0a095dd016823ef8c5ad567c91fd
871125881fcdcfc78cef5b9e341c2acf,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum,,871125881fcdcfc78cef5b9e341c2acf
46edd9a681a1c394007859666f76d477,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,,46edd9a681a1c394007859666f76d477
57053ea489d7b0fd83d4a64c4d1f8a36,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,57053ea489d7b0fd83d4a64c4d1f8a36
100fd4c2865a1e60f314c3eb01ec23a1,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,unidentified rhodophyte PRD01a010B,unidentified rhodophyte PRD01a010B,unidentified rhodophyte PRD01a010B,100fd4c2865a1e60f314c3eb01ec23a1
6b71b87887b207afad35025aa99fffd2,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,,6b71b87887b207afad35025aa99fffd2
8735f92a7f18db944bc862777fbd3222,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,8735f92a7f18db944bc862777fbd3222
d1394559125e828ad13d3c98e2ad5157,Bacteria,Bacteroidetes,Bacteroidia,,,,,d1394559125e828ad13d3c98e2ad5157
bd99a92302e75ab6377fee3553233064,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella,,bd99a92302e75ab6377fee3553233064
3a9f2b1766d284df4717916b1b285a26,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,,3a9f2b1766d284df4717916b1b285a26
935d5447c3c7266e897e1be3133aff9a,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,microbial mat metagenome,935d5447c3c7266e897e1be3133aff9a
f8c551563838394ff8a2328f12ff75a7,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,,f8c551563838394ff8a2328f12ff75a7
07961a674bd19ce056075fee0ef7b110,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,07961a674bd19ce056075fee0ef7b110
f9491c3e6b9696bee439b98d32336180,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,f9491c3e6b9696bee439b98d32336180
52e8b0f6e05e11b48f886a428f8ba014,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Reichenbachiella,uncultured bacterium,52e8b0f6e05e11b48f886a428f8ba014
7d88f9cf57cb0abdca6d77a2757726cd,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,7d88f9cf57cb0abdca6d77a2757726cd
801efb14d6457f799fd2becee6d07b72,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Terasakiellaceae,uncultured,Aestuariispira sp.,801efb14d6457f799fd2becee6d07b72
50ab5f1fefcd2744b6fb5023092c79a7,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,,,50ab5f1fefcd2744b6fb5023092c79a7
47bd6a5655c663b84cfeeeeec9cace9b,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Neisseriaceae,uncultured,metagenome,47bd6a5655c663b84cfeeeeec9cace9b
17db15d0066907cfd1a0a2a646cddba4,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,metagenome,metagenome,17db15d0066907cfd1a0a2a646cddba4
a65e5f36aee81c3bef7c6511a79745c1,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,a65e5f36aee81c3bef7c6511a79745c1
4ebb85e7d898d757f519ee1ff90a7a9a,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,4ebb85e7d898d757f519ee1ff90a7a9a
8d59da03eccae734afb33476e64a14e4,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,,8d59da03eccae734afb33476e64a14e4
93dd3d4f76088731232fa86b5119ae9f,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,93dd3d4f76088731232fa86b5119ae9f
3b6fd7be1d9b5827f77b4942a55be2e3,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,,3b6fd7be1d9b5827f77b4942a55be2e3
344b7cd3d03900be1ba404d93cc46f48,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,,344b7cd3d03900be1ba404d93cc46f48
55b865825ed576dbb803fa419c880ca7,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,KD3-93,,,55b865825ed576dbb803fa419c880ca7
8e1161b45335e125da5a572c1b2cea64,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Blfdi19,uncultured prokaryote,uncultured prokaryote,8e1161b45335e125da5a572c1b2cea64
c628660a6ba531df1eec5092a4f5189e,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,RS62 marine group,uncultured bacterium,c628660a6ba531df1eec5092a4f5189e
77a920bd965da12d31f93c1adf2c5ea1,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,,,77a920bd965da12d31f93c1adf2c5ea1
7f79adb6f17ca8c8dec3d655e2206dd6,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,uncultured Flexibacteraceae bacterium,uncultured Flexibacteraceae bacterium,7f79adb6f17ca8c8dec3d655e2206dd6
7962e18ba5ee6e4590897289b59a8bb7,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Rubinisphaera,,7962e18ba5ee6e4590897289b59a8bb7
34e6b7e14c4b6551d040850edde7ef2d,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4 lineage,,34e6b7e14c4b6551d040850edde7ef2d
f08ccf545d92c6c50e4576aa7f303ec0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,,,f08ccf545d92c6c50e4576aa7f303ec0
0d98a54c7ff34dca352a3446e615c4a1,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,Fluviicola,,0d98a54c7ff34dca352a3446e615c4a1
79882a047a01ea067efc1c77bb2ade6c,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,,79882a047a01ea067efc1c77bb2ade6c
12b08ff427ff5ed7fddeabcda9cf179a,Bacteria,Proteobacteria,Alphaproteobacteria,SAR11 clade,Ambiguous_taxa,,,12b08ff427ff5ed7fddeabcda9cf179a
c95ca11807a39d5c19043261f8022c09,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,c95ca11807a39d5c19043261f8022c09
831d1e770ef3c692ec8cf1e1bce2b683,Bacteria,,,,,,,831d1e770ef3c692ec8cf1e1bce2b683
8ab8584f4742dfbc706edecdf89a21b6,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,Elsteraceae,Elstera,Ambiguous_taxa,8ab8584f4742dfbc706edecdf89a21b6
d4400b4b602d0225a63738f93aff16e1,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,,d4400b4b602d0225a63738f93aff16e1
9db5df42b27e4378d0e7b31f188d68b1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,9db5df42b27e4378d0e7b31f188d68b1
2fbe9ba0ff3cd085f6657caf84a257af,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,uncultured bacterium,2fbe9ba0ff3cd085f6657caf84a257af
9e26dc7c6642e4bf724f8d376d56a973,Bacteria,Proteobacteria,Alphaproteobacteria,,,,,9e26dc7c6642e4bf724f8d376d56a973
63413adbe8227f80412e824dffac1f5a,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,,,,63413adbe8227f80412e824dffac1f5a
d0771653b2f547a39107b4592cadf8f5,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,,d0771653b2f547a39107b4592cadf8f5
7623a71175b33812a136de667dca374f,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,uncultured,,7623a71175b33812a136de667dca374f
611547ee43640c5f07fde33452c4c259,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Psychromonadaceae,Psychromonas,,611547ee43640c5f07fde33452c4c259
a1726a0657ff73e440bd97b811429cdd,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,uncultured bacterium,a1726a0657ff73e440bd97b811429cdd
c1aff5b39b852ad01c74231c921af653,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylovorus,,c1aff5b39b852ad01c74231c921af653
2baee2fe6e0c8b167714b3cc09412422,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Algoriphagus,uncultured Hongiella sp.,2baee2fe6e0c8b167714b3cc09412422
f698bc60e827ed25fbba1b6bc4745a33,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Nannochloropsis gaditana,Nannochloropsis gaditana,Nannochloropsis gaditana,f698bc60e827ed25fbba1b6bc4745a33
55ce73379b753a6d229a4febc0b1362d,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,,,55ce73379b753a6d229a4febc0b1362d
2fce9bb5a6eaaa78bd65eda411434502,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella 7,,2fce9bb5a6eaaa78bd65eda411434502
cd93017c92a76a9ce9abbee5f54f88bb,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,,cd93017c92a76a9ce9abbee5f54f88bb
7beab4f249af89a8aab102a03113ba62,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,,7beab4f249af89a8aab102a03113ba62
9255e939f667b42a03cb99246b86cb32,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,,9255e939f667b42a03cb99246b86cb32
2cf136e329d61d8a6ed220972853b3a8,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,2cf136e329d61d8a6ed220972853b3a8
1ffac5cb9ccfd3fa52f5c50734eb9620,Bacteria,Verrucomicrobia,Verrucomicrobiae,uncultured,,,,1ffac5cb9ccfd3fa52f5c50734eb9620
65ddf28a02dfa6420e02995ab789ce3b,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,65ddf28a02dfa6420e02995ab789ce3b
104b747159f842223580038683e5dba4,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,,,104b747159f842223580038683e5dba4
ff187665916653d2693da609575d4239,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,,ff187665916653d2693da609575d4239
448bf8d4cf16bf68c5e29386f619e94f,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,448bf8d4cf16bf68c5e29386f619e94f
7fb7b149895ce112dab879d11cf9d2ca,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Globicatella,,7fb7b149895ce112dab879d11cf9d2ca
4aee044bee666c8984a0718a6ca2f3ec,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Phormidiaceae,Tychonema CCAP 1459-11B,,4aee044bee666c8984a0718a6ca2f3ec
b32648a253a3bb21bbe3bcc1db3f7caf,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Gordonia,,b32648a253a3bb21bbe3bcc1db3f7caf
474f1265e221464d520a3113ba0b3be2,Bacteria,,,,,,,474f1265e221464d520a3113ba0b3be2
33ffc4a38b45a96a5ff850b1df008a31,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,[Caedibacter] taeniospiralis group,,33ffc4a38b45a96a5ff850b1df008a31
e61c5d15739059361f8ac80a09a88441,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagaceae,Cytophaga,uncultured Bacteroidetes bacterium,e61c5d15739059361f8ac80a09a88441
2130278dae9e28e1aea217ba3f466ff0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,,,2130278dae9e28e1aea217ba3f466ff0
e838a9bc284aa7aba7a91e3c6ac34664,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,e838a9bc284aa7aba7a91e3c6ac34664
f830b4c3bae7a411e20767a939b07ffa,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,OM43 clade,marine metagenome,f830b4c3bae7a411e20767a939b07ffa
2a9d9528a14d1cfb5eb94935eb4df808,Bacteria,Proteobacteria,,,,,,2a9d9528a14d1cfb5eb94935eb4df808
ca2b23c1b70c9034ea6412255f88eb7f,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Bacteriovorax,Ambiguous_taxa,ca2b23c1b70c9034ea6412255f88eb7f
3ac96269e787a3355de2837ef3d3bd46,Bacteria,Planctomycetes,vadinHA49,,,,,3ac96269e787a3355de2837ef3d3bd46
2a268b99bd2241d53bc064243edaeb2b,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,,2a268b99bd2241d53bc064243edaeb2b
aa355107110bfe32cc8b288fdf53e594,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,,aa355107110bfe32cc8b288fdf53e594
a4f34f69567274d0ce5612ab76f03cfa,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Janthinobacterium,,a4f34f69567274d0ce5612ab76f03cfa
66b2dba55cb4870fa014fc0ad450b547,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Janthinobacterium,,66b2dba55cb4870fa014fc0ad450b547
6b4ca784566669a9a71943381df2c51e,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,uncultured,uncultured gamma proteobacterium,6b4ca784566669a9a71943381df2c51e
c8f52c5bf51dbedc29a7b4deb39a34e2,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,FukuN18 freshwater group,,c8f52c5bf51dbedc29a7b4deb39a34e2
350ec09615f4a13dd3df3b8977a373b8,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,350ec09615f4a13dd3df3b8977a373b8
da0a3f74205497bd02e1d8dd6feba015,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,Gemmata,,da0a3f74205497bd02e1d8dd6feba015
9a025d848d9b9fa96225400849540642,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chitinibacteraceae,Deefgea,,9a025d848d9b9fa96225400849540642
84852ec384d9dba2d3b86c531acc3bd7,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Peredibacter,microbial mat metagenome,84852ec384d9dba2d3b86c531acc3bd7
9100c673ddb0128f63023d0c6d423792,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,MWH-UniP1 aquatic group,,9100c673ddb0128f63023d0c6d423792
8e63c7f3cd65cd55c7e331d206e794cf,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,,8e63c7f3cd65cd55c7e331d206e794cf
c9de210c5a513e7749d7e67ce403d19a,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,c9de210c5a513e7749d7e67ce403d19a
97eebe702acb6c7392b296c42c14996c,Bacteria,Patescibacteria,Parcubacteria,uncultured Parcubacteria group bacterium,uncultured Parcubacteria group bacterium,uncultured Parcubacteria group bacterium,uncultured Parcubacteria group bacterium,97eebe702acb6c7392b296c42c14996c
3f456a18968cea5c5e549e281f0f5808,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Sporichthyaceae,hgcI clade,actinobacterium SCGC AAA023-D18,3f456a18968cea5c5e549e281f0f5808
1fd6bc25da83cd0fb75d720b1011c0ba,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,,1fd6bc25da83cd0fb75d720b1011c0ba
9e5186f0afe739a2c4d785d2b6c458d0,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,,9e5186f0afe739a2c4d785d2b6c458d0
a5e4fa1c4fdfceff6877d2ba21ae0b91,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,,a5e4fa1c4fdfceff6877d2ba21ae0b91
e489fe0c0494011d2ac5adb033f45e13,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,Epipyxis sp. PR26KG,e489fe0c0494011d2ac5adb033f45e13
257f790f9d20c7c657d25988c462a1a9,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,,257f790f9d20c7c657d25988c462a1a9
9c54c522a386d5ed75686001dae803d9,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,9c54c522a386d5ed75686001dae803d9
2a3f7603d35a7989de27b919b383bdf3,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,,,,2a3f7603d35a7989de27b919b383bdf3
9bc17c40ce6bf488cf78ffcaf1219028,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,Ephemera danica,9bc17c40ce6bf488cf78ffcaf1219028
cabba4ab99c74691ee87fe75b6a92530,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,uncultured Cryptomonadaceae,uncultured Cryptomonadaceae,uncultured Cryptomonadaceae,cabba4ab99c74691ee87fe75b6a92530
2385de7fae2f46cd967304ba322e587b,Bacteria,Verrucomicrobia,Verrucomicrobiae,Opitutales,Opitutaceae,Cephaloticoccus,uncultured bacterium,2385de7fae2f46cd967304ba322e587b
18ef75eee9788698c085a5e48aa17e9d,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Terrimicrobiaceae,Terrimicrobium,,18ef75eee9788698c085a5e48aa17e9d
508e4d4db7e2c0220a19fafa294e0670,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,,,508e4d4db7e2c0220a19fafa294e0670
cf3381318906e1e08f58bca905636dc0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,cf3381318906e1e08f58bca905636dc0
7789a99e360388313085539ee5765e33,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,,7789a99e360388313085539ee5765e33
28dfbb2860b59b80872980ef1d639d1f,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,28dfbb2860b59b80872980ef1d639d1f
e747694a818ae82e58f977992c196fd0,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,Thalassobaculaceae,Thalassobaculum,alpha proteobacterium BAL199,e747694a818ae82e58f977992c196fd0
1313b1c9e9a4988c70898ca07f37c7fe,Bacteria,Tenericutes,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,uncultured marine bacterium,1313b1c9e9a4988c70898ca07f37c7fe
f120ef7fdc1d1bc82a59ee02f4fa3683,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,,f120ef7fdc1d1bc82a59ee02f4fa3683
125f526bf00315a272be1c0499e4efe5,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,,,125f526bf00315a272be1c0499e4efe5
a787ddc27d9be4e7950b4e4627f2a96a,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Hymenobacteraceae,Hymenobacter,,a787ddc27d9be4e7950b4e4627f2a96a
6cd521d4f7f2f49c4c86e06f49e576d8,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,,6cd521d4f7f2f49c4c86e06f49e576d8
bb806e1933449858f00763586da6d366,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,,bb806e1933449858f00763586da6d366
2740cf2417c92847cc298cbd71dd1fcd,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,,2740cf2417c92847cc298cbd71dd1fcd
91f94a7937519cf936959943067c632f,Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Ferrovibrio,Ambiguous_taxa,91f94a7937519cf936959943067c632f
98c7feea03813c74ea0b7415d1c60587,Bacteria,Planctomycetes,vadinHA49,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,98c7feea03813c74ea0b7415d1c60587
